state_name;created_at;grade;id;language;national_avg;question;state_avg;state_id;subject_code;total_student;updated_at
Andhra Pradesh;;5;1175;math;54.99199454;Finds the number corresponding to part of a collection;52.25647922;28;M505;0;
Andhra Pradesh;;5;1212;math;38.21900005;Identifies and forms equivalent fractions of a given fraction;35.95760516;28;M506;0;
Andhra Pradesh;;5;1249;math;42.81734551;Converts fractions into decimals and vice versa;38.09984804;28;M508;0;
Andhra Pradesh;;5;1286;math;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;35.72192321;28;M509;0;
Andhra Pradesh;;5;1323;math;37.85880312;Relates different commonly used larger and smaller units of length, weight and volume and converts larger units to smaller units and vice versa;35.40189533;28;M512;0;
Andhra Pradesh;;5;1360;math;40.81815671;Estimates the volume of a solid body in known units.;36.04897603;28;M513;0;
Andhra Pradesh;;5;1397;math;43.34404251;Applies the four fundamental arithmetic operations in solving problems involving money, length, mass, capacity and time intervals;38.06959895;28;M514;0;
Andhra Pradesh;;5;1434;math;45.86787489;Identifies the pattern in triangular numbers and square number;41.51397582;28;M515;0;
Andhra Pradesh;;5;1471;math;46.13490504;Collects data related to various daily life situations. represents it in tabular form and as bar graphs and interprets it;43.76214158;28;M516;0;
Andhra Pradesh;;5;1508;evs;50.14524069;Identifies relationship with and among family members in extended family;43.41040977;28;EVS403;0;
Andhra Pradesh;;5;1545;evs;49.89861061;Records observations/experiences/information for objects, activities, phenomena, places visited in different ways and predicts patterns and activities/ phenomena;40.33724931;28;EVS410;0;
Andhra Pradesh;;5;1582;evs;44.74807312;Explains the super senses and unusual features (sight, smell, hear, sleep, sound, etc.) of animals and their responses to light, sound, food etc.;38.99368485;28;EVS501;0;
Andhra Pradesh;;5;1619;evs;50.13567716;Describes the interdependence among animals, plants and humans;45.31506523;28;EVS503;0;
Andhra Pradesh;;5;1656;evs;47.79471283;Explains the role and functions of different institutions in daily life (Bank, Panchayat, cooperatives. police station, etc.);42.30993354;28;EVS504;0;
Andhra Pradesh;;5;1693;evs;48.43736914;Establishes linkages among terrain, climate, resources (food, water, shelter, livelihood) and cultural life. (e.g. life in distant/difficult areas like hot/cold deserts);38.72906157;28;EVS505;0;
Andhra Pradesh;;5;1730;evs;47.96151678;Groups objects, materials, activities for features/properties such as shape, taste, color , texture, sound, traits etc.;43.16387441;28;EVS506;0;
Andhra Pradesh;;5;1767;evs;47.34214092;Traces the changes in practices, customs, techniques of past and present through coins, paintings, monuments, museum etc. and interacting with elders;34.09109676;28;EVS507;0;
Andhra Pradesh;;5;1804;evs;47.79993589;Guesses (properties, conditions of phenomena), estimates spatial quantities (distance, area, volume, weight etc. ) and time in simple standard units and verifies using simple tools/set ups;38.42583933;28;EVS508;0;
Andhra Pradesh;;5;1841;evs;55.3338799;Records observations/experiences/information in an organized manner (e.g. in tables/ sketches/ bar graphs/ pie charts) and predicts patterns in activities/ phenomena (e.g. floating, sinking, mixing, evaporation , germination, spoilage) to establish relation between cause and effect.;53.25887869;28;EVS509;0;
Andhra Pradesh;;5;1878;evs;45.21567946;Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location;50.04102682;28;EVS510;0;
Andhra Pradesh;;5;1915;evs;53.66416907;Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society;47.59136078;28;EVS512;0;
Andhra Pradesh;;5;1952;evs;35.25714569;Suggests ways for hygiene, health, managing waste. disaster/emergency situations and protecting/saving resources;33.74129009;28;EVS513;0;
Andhra Pradesh;;8;1989;language;52.97309821;Read textual/non-textual materials with comprehension and identifies the details, characters, main idea and sequence of ideas and events while reading;49.47635683;28;L813;0;
Andhra Pradesh;;8;2026;math;49.36112431;Solves problems involving large numbers by applying appropriate operations;44.80226871;28;M601;0;
Andhra Pradesh;;8;2063;math;47.59097545;Solves problems on daily life situations involving addition and subtraction of fractions / decimals;45.79592856;28;M606;0;
Andhra Pradesh;;8;2100;math;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;26.1862036;28;M620;0;
Andhra Pradesh;;8;2137;math;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;38.38814234;28;M621;0;
Andhra Pradesh;;8;2174;math;34.17930695;Interprets the division and multiplication of fractions;33.48837393;28;M702;0;
Andhra Pradesh;;8;2211;math;22.99285869;Solves problems related to daily life situations involving rational numbers;20.63225663;28;M705;0;
Andhra Pradesh;;8;2248;math;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;28.0690428;28;M706;0;
Andhra Pradesh;;8;2285;math;37.85720974;Adds/subtracts algebraic expressions;33.71439414;28;M707;0;
Andhra Pradesh;;8;2322;math;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;23.65417609;28;M710;0;
Andhra Pradesh;;8;2359;math;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;29.94199328;28;M717;0;
Andhra Pradesh;;8;2396;math;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;41.95530378;28;M719;0;
Andhra Pradesh;;8;2433;math;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;38.18917975;28;M721;0;
Andhra Pradesh;;8;2470;math;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;36.13341753;28;M801;0;
Andhra Pradesh;;8;2507;math;39.69694416;Finds rational numbers between two given rational numbers;42.11529206;28;M802;0;
Andhra Pradesh;;8;2544;math;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;40.54436382;28;M803;0;
Andhra Pradesh;;8;2581;math;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;30.09465162;28;M804;0;
Andhra Pradesh;;8;2618;math;42.22910329;uses various algebric identities in solving problem of daily life.;40.17429979;28;M808;0;
Andhra Pradesh;;8;2655;math;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;40.25293256;28;M812;0;
Andhra Pradesh;;8;2692;math;30.49771775;Find surface area and volume of cuboidal and cylindrical object;31.08613123;28;M818;0;
Andhra Pradesh;;8;2729;math;29.72837381;Draws and interprets bar charts and pie charts;28.82998624;28;M819;0;
Andhra Pradesh;;8;2766;sci;38.6624294;Classifies materials and organisms based on properties/characteristics;36.92600133;28;SCI703;0;
Andhra Pradesh;;8;2803;sci;37.07110679;Conducts simple investigation to seek answers to queries;30.10392644;28;SCI704;0;
Andhra Pradesh;;8;2840;sci;44.69084783;Relates processes and phenomenon with causes;39.94993707;28;SCI705;0;
Andhra Pradesh;;8;2877;sci;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";35.36917584;28;SCI708;0;
Andhra Pradesh;;8;2914;sci;35.44045265;Plots and interprets graphs;32.32372042;28;SCI710;0;
Andhra Pradesh;;8;2951;sci;26.33601219;Constructs models using materials from surroundings and explains their working;25.91881255;28;SCI711;0;
Andhra Pradesh;;8;2988;sci;46.11448868;Differentiates materials, organism and processes;43.36063381;28;SCI801;0;
Andhra Pradesh;;8;3025;sci;33.95429397;Relates processes and phenomenon with causes;29.35934572;28;SCI804;0;
Andhra Pradesh;;8;3062;sci;35.64002396;Explains processes and phenomenon;33.66310738;28;SCI805;0;
Andhra Pradesh;;8;3099;sci;33.72744696;Measures angles of incidence and reflection, etc.;34.40202216;28;SCI807;0;
Andhra Pradesh;;8;3136;sci;44.6740778;Applies learning of scientific concepts in day-to-day life;40.88502311;28;SCI811;0;
Andhra Pradesh;;8;3173;sci;43.70258064;Makes efforts to protect environment;35.82590449;28;SCI813;0;
Andhra Pradesh;;8;3210;sst;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;34.11686895;28;SST605;0;
Andhra Pradesh;;8;3247;sst;26.31341968;Locates important historical sites, places on an outline map of India.;29.89535208;28;SST610;0;
Andhra Pradesh;;8;3284;sst;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;36.09551309;28;SST625;0;
Andhra Pradesh;;8;3321;sst;46.21675658;Explains preventive actions to be undertaken in the event of disasters;35.1921889;28;SST703;0;
Andhra Pradesh;;8;3358;sst;43.90557534;Describes formation of landforms due to various factors;31.82919886;28;SST704;0;
Andhra Pradesh;;8;3395;sst;39.38328158;Explains the significance of equality in democracy;28.06936881;28;SST722;0;
Andhra Pradesh;;8;3432;sst;41.68680835;Describes the process of election to the legislative assembly;36.15469413;28;SST726;0;
Andhra Pradesh;;8;3469;sst;56.08979533;Explains the functioning of media with appropriate examples from newspapers;49.91693251;28;SST731;0;
Andhra Pradesh;;8;3506;sst;38.287391;Differentiates between different kinds of markets;32.02266111;28;SST733;0;
Andhra Pradesh;;8;3543;sst;40.68413325;Traces how goods travel through various market places;37.09375276;28;SST734;0;
Andhra Pradesh;;8;3580;sst;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;31.90664733;28;SST802;0;
Andhra Pradesh;;8;3617;sst;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;27.76303245;28;SST805;0;
Andhra Pradesh;;8;3654;sst;37.39117524;Justifies judicious use of natural resources;36.39260253;28;SST807;0;
Andhra Pradesh;;8;3691;sst;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;31.83563912;28;SST809;0;
Andhra Pradesh;;8;3728;sst;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;23.39714474;28;SST810;0;
Andhra Pradesh;;8;3765;sst;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;28.82729393;28;SST815;0;
Andhra Pradesh;;8;3802;sst;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;28.07774063;28;SST816;0;
Andhra Pradesh;;8;3839;sst;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;36.49718137;28;SST818;0;
Andhra Pradesh;;8;3876;sst;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;35.17530427;28;SST823;0;
Andhra Pradesh;;8;3913;sst;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);29.16418341;28;SST827;0;
Andhra Pradesh;;8;3950;sst;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;34.09778235;28;SST831;0;
Andhra Pradesh;;8;3987;sst;60.53447082;Draws bar diagram to show population of different countries/India/states;62.38262914;28;SST833;0;
Andhra Pradesh;;10;4024;eng;43.18472;Reads, comprehends and responds to complex texts independently.;48.67939;28;E1007;0;
Andhra Pradesh;;10;4061;mil;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;38.53543;28;MIL1011;0;
Andhra Pradesh;;10;4098;math;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;37.357246;28;M1001;0;
Andhra Pradesh;;10;4135;math;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;33.476612;28;M1002;0;
Andhra Pradesh;;10;4172;math;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;27.22418;28;M1003;0;
Andhra Pradesh;;10;4209;math;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;34.285446;28;M1004;0;
Andhra Pradesh;;10;4246;math;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;37.35059;28;M1005;0;
Andhra Pradesh;;10;4283;math;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;30.560022;28;M1006;0;
Andhra Pradesh;;10;4320;math;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";29.619036;28;M1007;0;
Andhra Pradesh;;10;4357;math;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;34.33368;28;M1008;0;
Andhra Pradesh;;10;4394;math;36.4026;Derives proofs of theorems related to the tangents of circles.;32.15713;28;M1009;0;
Andhra Pradesh;;10;4431;math;20.765802;Examines the steps of geometrical constructions and reason out each step;22.425161;28;M1010;0;
Andhra Pradesh;;10;4468;math;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;33.1322;28;M1011;0;
Andhra Pradesh;;10;4505;math;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;29.305275;28;M1012;0;
Andhra Pradesh;;10;4542;sci;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;36.615814;28;SCI1001;0;
Andhra Pradesh;;10;4579;sci;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;38.46135;28;SCI1002;0;
Andhra Pradesh;;10;4616;sci;40.16393;Relates processes and phenomena with causes and effects;38.786755;28;SCI1003;0;
Andhra Pradesh;;10;4653;sci;35.628475;Explains processes and phenomena.;35.561172;28;SCI1004;0;
Andhra Pradesh;;10;4690;sci;29.918556;Analyses and interprets data, graphs, and figures;31.940966;28;SCI1005;0;
Andhra Pradesh;;10;4727;sci;28.238886;Calculates using the data given;28.30501;28;SCI1006;0;
Andhra Pradesh;;10;4764;sci;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;32.457836;28;SCI1007;0;
Andhra Pradesh;;10;4801;sci;32.583794;Applies learning to hypothetical situations;32.072704;28;SCI1008;0;
Andhra Pradesh;;10;4838;sci;36.140385;Applies scientific concepts in daily life and solving problems;36.022343;28;SCI1009;0;
Andhra Pradesh;;10;4875;sci;28.161814;Derives formulae, equations, and laws;28.791513;28;SCI1010;0;
Andhra Pradesh;;10;4912;sst;33.983433;Recognises and retrieves facts, figures, and narrate processes.;34.78591;28;SST1001;0;
Andhra Pradesh;;10;4949;sst;36.572113;Classifies and compares events, facts, data, and figures.;38.52565;28;SST1002;0;
Andhra Pradesh;;10;4986;sst;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;31.37806;28;SST1003;0;
Andhra Pradesh;;10;5023;sst;33.303093;Analyses and evaluates information.;29.515015;28;SST1004;0;
Andhra Pradesh;;10;5060;sst;41.890568;Interprets.;44.470917;28;SST1005;0;
Andhra Pradesh;;10;5097;sst;27.184587;Draws interlinkages within Social Science.;24.936531;28;SST1006;0;
Andhra Pradesh;;10;5134;sst;51.316265;Identifies assumptions, biases, prejudices, or stereotypes about various aspects.;49.92395;28;SST1007;0;
Andhra Pradesh;;10;5171;sst;45.048756;Demonstrates inquisitiveness, enquiry.;46.898506;28;SST1008;0;
Andhra Pradesh;;10;5208;sst;28.27952;Constructs views, arguments, and ideas on the basis of collected or given information.;30.599146;28;SST1009;0;
Andhra Pradesh;;10;5245;sst;35.440754;Extrapolates and predicts events and phenomena.;37.671093;28;SST1010;0;
Andhra Pradesh;;10;5282;sst;44.899364;Illustrates decision making/problem solving skills.;43.67522;28;SST1011;0;
Andhra Pradesh;;10;5319;sst;37.20472;Shows sensitivity and appreciation skills.;34.398354;28;SST1012;0;
Karnataka;;3;29;language;63.63026186;Reads small texts with comprehension i.e., identifies main ideas, details,sequence and draws conclusions;63.31580845;29;L304;0;
Karnataka;;3;66;language;58.37958018;Reads printed scripts on the classroom walls: poems, posters, charts etc.;58.58627125;29;L312;0;
Karnataka;;3;103;math;44.86014936;Reads and writes numbers up to 999 using place value;44.65973302;29;M301;0;
Karnataka;;3;140;math;69.59105659;Compares numbers up to 999 based on their place values;70.55808484;29;M302;0;
Karnataka;;3;177;math;53.09433594;Solves simple daily life problems using addition and subtraction of three digit numbers with and without regrouping;52.80454324;29;M303;0;
Karnataka;;3;214;math;61.36625068;Constructs and uses the multiplication facts (up till 10) in daily life situations;61.18786663;29;M304;0;
Karnataka;;3;251;math;52.62719893;Analyses and applies an appropriate number operation in the situation/ context;53.57540982;29;M305;0;
Karnataka;;3;288;math;47.12859715;Explains the meaning of division facts by equal grouping/sharing and finds it by repeated subtraction;48.9436486;29;M306;0;
Karnataka;;3;325;math;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;46.35040198;29;M309;0;
Karnataka;;3;362;math;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;55.25175671;29;M311;0;
Karnataka;;3;399;math;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;51.58819867;29;M312;0;
Karnataka;;3;436;math;71.18972678;Reads the time correctly to the hour using a clock/watch;70.08286597;29;M317;0;
Karnataka;;3;473;math;56.32346284;Extends patterns in simple shapes and numbers;54.56140772;29;M318;0;
Karnataka;;3;510;math;52.83858721;Records data using tally marks, represents pictorially and draws;51.79588117;29;M319;0;
Karnataka;;3;547;evs;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;64.86602551;29;EVS302;0;
Karnataka;;3;584;evs;51.2573532;Identifies relationships with and among family members;52.65415317;29;EVS303;0;
Karnataka;;3;621;evs;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;64.83197012;29;EVS304;0;
Karnataka;;3;658;evs;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;51.98260498;29;EVS305;0;
Karnataka;;3;695;evs;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);62.86083955;29;EVS307;0;
Karnataka;;3;732;evs;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;66.33411826;29;EVS309;0;
Karnataka;;3;769;evs;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;67.21802085;29;EVS310;0;
Karnataka;;3;806;evs;53.9116383;Records observations, experiences, information on objects/activities/places visited in different ways and predicts patterns etc;53.03161302;29;EVS311;0;
Karnataka;;3;843;evs;42.74752998;Observes rules in games (local, indoor, outdoor);42.02155003;29;EVS313;0;
Karnataka;;3;880;evs;62.992927;Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.;63.16381675;29;EVS314;0;
Karnataka;;5;917;language;55.19833154;Reads text with comprehension, locates details and sequence of events;56.6552476;29;L508;0;
Karnataka;;5;954;math;44.80937633;Applies operations of numbers in daily life situations;46.56415776;29;M401;0;
Karnataka;;5;991;math;35.91642014;Explores the area and perimeter of simple geometrical shapes (triangle, rectangle, square) in terms of given shape as a unit;35.35635723;29;M412;0;
Karnataka;;5;1028;math;47.38427343;Calculates time intervals/duration of familiar daily life events by using forward or backward counting/addition and subtraction;47.21265591;29;M418;0;
Karnataka;;5;1065;math;41.97566973;Represent the collected information in tables and bar graphs and draws inferences from these;40.78340392;29;M421;0;
Karnataka;;5;1102;math;55.23289532;Reads and writes numbers bigger than 1000 being used in her/his surroundings;56.41088292;29;M501;0;
Karnataka;;5;1139;math;45.75788074;Estimates sum, difference, product and quotient of numbers and verifies the same using different strategies like using standard algorithms or breaking a number and then using operation;46.03605461;29;M504;0;
Karnataka;;5;1176;math;54.99199454;Finds the number corresponding to part of a collection;54.61102313;29;M505;0;
Karnataka;;5;1213;math;38.21900005;Identifies and forms equivalent fractions of a given fraction;37.43024243;29;M506;0;
Karnataka;;5;1250;math;42.81734551;Converts fractions into decimals and vice versa;44.67136701;29;M508;0;
Karnataka;;5;1287;math;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;44.34049235;29;M509;0;
Karnataka;;5;1324;math;37.85880312;Relates different commonly used larger and smaller units of length, weight and volume and converts larger units to smaller units and vice versa;37.03604984;29;M512;0;
Karnataka;;5;1361;math;40.81815671;Estimates the volume of a solid body in known units.;41.22524528;29;M513;0;
Karnataka;;5;1398;math;43.34404251;Applies the four fundamental arithmetic operations in solving problems involving money, length, mass, capacity and time intervals;46.10575153;29;M514;0;
Karnataka;;5;1435;math;45.86787489;Identifies the pattern in triangular numbers and square number;45.59282041;29;M515;0;
Karnataka;;5;1472;math;46.13490504;Collects data related to various daily life situations. represents it in tabular form and as bar graphs and interprets it;47.30593749;29;M516;0;
Karnataka;;5;1509;evs;50.14524069;Identifies relationship with and among family members in extended family;51.91248085;29;EVS403;0;
Karnataka;;5;1546;evs;49.89861061;Records observations/experiences/information for objects, activities, phenomena, places visited in different ways and predicts patterns and activities/ phenomena;45.73692605;29;EVS410;0;
Karnataka;;5;1583;evs;44.74807312;Explains the super senses and unusual features (sight, smell, hear, sleep, sound, etc.) of animals and their responses to light, sound, food etc.;43.87064107;29;EVS501;0;
Karnataka;;5;1620;evs;50.13567716;Describes the interdependence among animals, plants and humans;52.20955179;29;EVS503;0;
Karnataka;;5;1657;evs;47.79471283;Explains the role and functions of different institutions in daily life (Bank, Panchayat, cooperatives. police station, etc.);44.89795003;29;EVS504;0;
Karnataka;;5;1694;evs;48.43736914;Establishes linkages among terrain, climate, resources (food, water, shelter, livelihood) and cultural life. (e.g. life in distant/difficult areas like hot/cold deserts);46.57340793;29;EVS505;0;
Karnataka;;5;1731;evs;47.96151678;Groups objects, materials, activities for features/properties such as shape, taste, color , texture, sound, traits etc.;39.57204611;29;EVS506;0;
Karnataka;;5;1768;evs;47.34214092;Traces the changes in practices, customs, techniques of past and present through coins, paintings, monuments, museum etc. and interacting with elders;43.00033555;29;EVS507;0;
Karnataka;;5;1805;evs;47.79993589;Guesses (properties, conditions of phenomena), estimates spatial quantities (distance, area, volume, weight etc. ) and time in simple standard units and verifies using simple tools/set ups;43.52580672;29;EVS508;0;
Karnataka;;5;1842;evs;55.3338799;Records observations/experiences/information in an organized manner (e.g. in tables/ sketches/ bar graphs/ pie charts) and predicts patterns in activities/ phenomena (e.g. floating, sinking, mixing, evaporation , germination, spoilage) to establish relation between cause and effect.;53.82688832;29;EVS509;0;
Karnataka;;5;1879;evs;45.21567946;Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location;47.05910456;29;EVS510;0;
Karnataka;;5;1916;evs;53.66416907;Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society;52.22339097;29;EVS512;0;
Karnataka;;5;1953;evs;35.25714569;Suggests ways for hygiene, health, managing waste. disaster/emergency situations and protecting/saving resources;34.19902286;29;EVS513;0;
Karnataka;;8;1990;language;52.97309821;Read textual/non-textual materials with comprehension and identifies the details, characters, main idea and sequence of ideas and events while reading;51.62844282;29;L813;0;
Karnataka;;8;2027;math;49.36112431;Solves problems involving large numbers by applying appropriate operations;46.41013425;29;M601;0;
Karnataka;;8;2064;math;47.59097545;Solves problems on daily life situations involving addition and subtraction of fractions / decimals;46.16022835;29;M606;0;
Karnataka;;8;2101;math;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;24.0251015;29;M620;0;
Karnataka;;8;2138;math;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;38.78959171;29;M621;0;
Karnataka;;8;2175;math;34.17930695;Interprets the division and multiplication of fractions;30.44449919;29;M702;0;
Karnataka;;8;2212;math;22.99285869;Solves problems related to daily life situations involving rational numbers;18.09354728;29;M705;0;
Karnataka;;8;2249;math;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;27.95053494;29;M706;0;
Karnataka;;8;2286;math;37.85720974;Adds/subtracts algebraic expressions;35.30559737;29;M707;0;
Karnataka;;8;2323;math;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;26.73019254;29;M710;0;
Karnataka;;8;2360;math;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;32.83420045;29;M717;0;
Karnataka;;8;2397;math;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;43.08657756;29;M719;0;
Karnataka;;8;2434;math;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;35.4022325;29;M721;0;
Karnataka;;8;2471;math;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;34.32794992;29;M801;0;
Karnataka;;8;2508;math;39.69694416;Finds rational numbers between two given rational numbers;40.0308739;29;M802;0;
Karnataka;;8;2545;math;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;41.54907376;29;M803;0;
Karnataka;;8;2582;math;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;31.68272957;29;M804;0;
Karnataka;;8;2619;math;42.22910329;uses various algebric identities in solving problem of daily life.;42.26428321;29;M808;0;
Karnataka;;8;2656;math;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;39.36049391;29;M812;0;
Karnataka;;8;2693;math;30.49771775;Find surface area and volume of cuboidal and cylindrical object;29.10975724;29;M818;0;
Karnataka;;8;2730;math;29.72837381;Draws and interprets bar charts and pie charts;28.18755685;29;M819;0;
Karnataka;;8;2767;sci;38.6624294;Classifies materials and organisms based on properties/characteristics;41.4752047;29;SCI703;0;
Karnataka;;8;2804;sci;37.07110679;Conducts simple investigation to seek answers to queries;32.89366013;29;SCI704;0;
Karnataka;;8;2841;sci;44.69084783;Relates processes and phenomenon with causes;41.28999581;29;SCI705;0;
Karnataka;;8;2878;sci;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";40.31222612;29;SCI708;0;
Karnataka;;8;2915;sci;35.44045265;Plots and interprets graphs;35.19377146;29;SCI710;0;
Karnataka;;8;2952;sci;26.33601219;Constructs models using materials from surroundings and explains their working;25.95784367;29;SCI711;0;
Karnataka;;8;2989;sci;46.11448868;Differentiates materials, organism and processes;48.44989423;29;SCI801;0;
Karnataka;;8;3026;sci;33.95429397;Relates processes and phenomenon with causes;35.02507143;29;SCI804;0;
Karnataka;;8;3063;sci;35.64002396;Explains processes and phenomenon;36.95096204;29;SCI805;0;
Karnataka;;8;3100;sci;33.72744696;Measures angles of incidence and reflection, etc.;33.44585836;29;SCI807;0;
Karnataka;;8;3137;sci;44.6740778;Applies learning of scientific concepts in day-to-day life;42.49144264;29;SCI811;0;
Karnataka;;8;3174;sci;43.70258064;Makes efforts to protect environment;45.52350714;29;SCI813;0;
Karnataka;;8;3211;sst;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;37.43508936;29;SST605;0;
Karnataka;;8;3248;sst;26.31341968;Locates important historical sites, places on an outline map of India.;26.91032226;29;SST610;0;
Karnataka;;8;3285;sst;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;35.46229845;29;SST625;0;
Karnataka;;8;3322;sst;46.21675658;Explains preventive actions to be undertaken in the event of disasters;41.89085888;29;SST703;0;
Karnataka;;8;3359;sst;43.90557534;Describes formation of landforms due to various factors;39.94069869;29;SST704;0;
Karnataka;;8;3396;sst;39.38328158;Explains the significance of equality in democracy;39.0349978;29;SST722;0;
Karnataka;;8;3433;sst;41.68680835;Describes the process of election to the legislative assembly;44.76997998;29;SST726;0;
Karnataka;;8;3470;sst;56.08979533;Explains the functioning of media with appropriate examples from newspapers;54.31763251;29;SST731;0;
Karnataka;;8;3507;sst;38.287391;Differentiates between different kinds of markets;40.19970603;29;SST733;0;
Karnataka;;8;3544;sst;40.68413325;Traces how goods travel through various market places;36.84391668;29;SST734;0;
